丿北落灬师门,你走错地方了……,2024-06-03 16:07:05
拥抱间该有雪吧像飞霜初降般轰烈,初一那会听的歌 现在高三了….,2024-01-01 23:48:58
空泠之神,我也要。,2024-01-01 23:15:28
Asu_Aru,求[大笑],2024-01-01 17:43:08
flyyy-j,当我在2024听这首歌,2024-01-01 16:58:51
Fkklz,封面在我动态,2024-01-01 16:24:03
Fkklz,我动态有封面,2024-01-01 16:22:52
子钰余子式,我也要我也要！,2024-01-01 14:33:55
我phonk,对,2024-01-01 12:31:01
无易意失,看我主页,2023-12-31 20:08:55
云诗藏子,明天就2024了，今天还能刷到…,2023-12-31 18:25:42
渡诚荣介,6,2023-12-31 17:39:50
渡诚荣介,感谢，满脑子的平行四边形,2023-12-31 17:39:09
龖嬅圙,哥么，我也要,2023-12-31 16:59:34
卖萌扮乖,我也要,2023-12-31 13:53:13
卖萌扮乖,我也要,2023-12-31 13:52:59
伍月游靈,突然发现env的歌用音箱外放能糊到姥姥家[汗][惊恐],2023-12-31 09:26:54
小丁爱似薄冰,谁有那个女孩油纸伞封面？,2023-12-30 15:24:17
sword957,姐妹！我也要！,2023-12-30 14:39:39
小天野,貌似，16年那会听的，的确改了,2023-12-30 10:11:47
永恒拜占庭,我也想要[多多大笑],2023-12-30 08:02:58
神之星-,17意外听到的,2023-12-30 04:11:29
脑髓在--颤抖,在哪啊,2023-12-29 21:08:12
脑髓在--颤抖,给我一个吧,2023-12-29 21:07:55
今天也有乖乖吃饭0,我也要[多多大哭],2023-12-29 18:00:55
网易li,可以给我一张吗，谢谢[呲牙],2023-12-29 10:47:19
銀座線,怀旧服，如听仙乐耳暂明,2023-12-29 02:10:16
烟舟清渡,我也要[多多大笑],2023-12-28 21:20:19
华光流彩万象新,我也想要可以吗？,2023-12-28 20:42:33
夺宝奇兵_CNR,我也要,2023-12-28 17:36:39
自宅警备员D,发我,2023-12-28 02:25:26
冼辰-_____-,时隔多年，又听到这首歌，我脱口而出：诶这不平行四边形么[大笑]，你说你毒害我多少年吧[怒],2023-12-28 00:51:12
慕伧,我也要,2023-12-27 21:48:19
有杨初墨,俺也要[多多大笑],2023-12-27 21:41:12
Snowy_Plum,哥还在吗我也要,2023-12-27 20:26:18
慵散的白衣,发我,2023-12-27 18:53:10
安酱Y,我也！！,2023-12-26 23:22:55
PINKLIONRC,俺也一样,2023-12-25 23:33:38
破水击杀,会睁眼吓到人了吧😄,2023-12-25 00:32:48
王文灿灿,@怀橘2010,2023-12-25 00:02:08
小玮ss,我也要,2023-12-24 20:06:35
疯花血月映城霜,我也要兄弟,2023-12-24 02:28:51
lilno_,乐,2023-12-23 18:55:02
y么有名哦,我也要,2023-12-23 15:53:38
XIN_你好呀,666,2023-12-23 13:44:26
y么有名哦,咳咳咳，吾有一友[可爱],2023-12-23 00:05:45
用户3758571260,涛哥在哪，他的那个歌。,2023-12-22 23:42:41
钟璃呀,原来我已经两年没有听了，要不是年度报告我已经忘记了,2023-12-22 21:50:39
卡莫纳小柴,三号报点，阅读室一个六套！怕什么，冲他！四个五套，就不信修不死他！,2023-12-22 20:15:49
东百玄师,看我盲僧操作,2023-12-22 16:24:59
攀璇玑而下视兮,俺也想要qwq,2023-12-22 06:47:20
青春猪头少年小高,我也要[多多可怜],2023-12-21 21:15:31
普里姆萝洁,哥们发一份,2023-12-21 19:29:02
人类游戏不好玩,我相册有🌝🌝,2023-12-21 13:10:06
鼓与琴,那都是我上大学时候的封面了,2023-12-21 10:05:29
埃菲尔铁塔的鸡腿堡,对啊今天又随机到这首歌看封面都看不出是哪首了,2023-12-21 09:01:44
B-B-B_GRYx,我也要[流泪],2023-12-21 04:51:32
南枝澄,哥，求一份,2023-12-20 20:35:57
山诺尼,记得要用氢弹炸哦！！！,2023-12-20 16:21:32
云村第1145141919810个村民,歌词是：你是单身狗，没有女朋友。你是单身狗～单～身～狗～你是单身狗，没有女朋友。你是单身狗～狗～狗～狗～你！你是单身狗，没有女朋友。你是单身狗～单～身～狗～你是单身狗，没有女朋友。你是单身狗～狗～狗～狗……,2023-12-20 03:45:21
云村第1145141919810个村民,据调查显示，当地水库中含有大量氢氧化氢，大量摄入会导致大量排汗和排尿，甚至会出现中毒现象。,2023-12-20 03:38:33
雷猴114514,气化东京,2023-12-19 21:01:23
三分零七,神奇 日推居然推了五年前听的歌 封面不是撑着油纸伞的女孩了,2023-12-19 00:22:29
欲死无诞,建议直接炸了小日子,2023-12-19 00:06:49
用户8418183552,明明是等边三角形。,2023-12-18 19:19:07
用户8418183552,弄的我脑子里全是求证四边形ABCD是平行四边形,2023-12-18 18:42:25
可爱xxx死了,以前的封面就是我现在的背景[憨笑],2023-12-18 16:36:15
编程power,彻底离114514远去了[流泪],2023-12-17 20:48:56
嗯呢呗是谁呀,RB26，启动！,2023-12-17 20:35:58
墨羽寒尘,兄弟求一下,2023-12-17 20:04:44
淡忘所有丿,我发你,2023-12-17 19:44:29
山诺尼,《气 动 东 京》,2023-12-17 18:55:41
stillive,我也要 [多多难过],2023-12-17 17:40:20
喜欢听歌的猫丶,我也要,2023-12-17 13:18:44
梦到超影3000,热知识：爱因斯坦曾获得过诺贝尔奖。冷知识：他是因为解释了光电效应的原理获得的诺贝尔奖，而不是因为相对论和时间膨胀,2023-12-17 13:03:43
伍月游靈,这是Env11年前的作品，你敢信[惊恐][惊恐][惊恐][惊恐][惊恐][惊恐],2023-12-17 12:11:29
老麦的电磁学,兄弟我也想要[流泪],2023-12-17 01:25:52
伪装的无赖,逆天。我倒是说过我在楼下,2023-12-16 23:18:50
AK-_h,我也要公主,2023-12-16 21:58:48
WHOAMI-Official,加油 还差1000评论不到（懂得都懂）,2023-12-16 18:14:58
wzxyyds_,还在吗[开心],2023-12-16 13:37:15
抖音快手41秒红茶,语文:可以抄，记不住数学:看得懂，懒得抄英语:可以抄，更看不懂品德:可以抄，记不住科学:可以抄，更记不住,2023-12-16 08:17:30
卡莫纳小柴,pull up pull up,2023-12-15 20:24:33
lazy悠然,我也要，谢谢,2023-12-15 17:25:02
shirle_Dhuq,好兄弟，我也要,2023-12-15 11:28:56
CloudLYC,我的歌单有这首曲子最开始的封面分享CloudLYC的歌单《Cadence》http://163cn.tv/S9iMy4 @CloudLYC,2023-12-15 09:06:35
对着八重神子导,我也要[多多大哭][多多大哭],2023-12-14 23:59:46
甜度刚好YDY,打开鲸鱼音效选择均衡器10  4   -2   9   7    11  12    5   8   -8.高级设置低音调到中间，高音调满，环绕强度中间，环绕深度25%。环境音效演唱会.   不一样的体验   ·͜· ♡,2023-12-14 23:57:41
叫我凡哥会死,我很负责的告诉你，有,2023-12-14 23:50:57
22moii,hxd别逼我跪下求你😭,2023-12-14 22:23:42
轻浮炫,我也要[多多大笑],2023-12-14 17:23:28
夏小柒QwQ,我也想要[大笑],2023-12-13 14:12:02
-忠党爱国,我也要,2023-12-12 23:14:06
2250156066,[多多笑哭],2023-12-12 14:44:30
空髙風歌,啊，两仪式[多多大笑],2023-12-12 06:57:24
英梨梨ee,真实啊以前全是神评段子手,2023-12-12 00:16:34
wzykzx,自取,2023-12-11 23:53:29
DRAGNBALLZ,兄弟我也要,2023-12-11 22:22:04
我总是如此慵懒-,被你骗了！！！！！！！！！！不就是一堆柱子上下起舞吗[大哭],2023-12-11 19:33:29
盛夏与饷恋,小黑子没有窖养,2023-12-11 15:45:22
这个男孩没故事,好听,2023-12-11 05:44:24
Dreaming-渺尘,比尔盖茨是从哈佛休学的，跟退学天差地别，因为他提早学完了所有科目，觉得大学只会束缚他的发展，哈佛大学以及老师也都支持他创业，哈佛甚至保证如果比尔盖茨创业失败可以继续回来读完大学毕业，少看点营销号得了🤣👉,2023-12-11 04:36:08
每天冒泡的可乐,我也要谢谢,2023-12-10 11:25:06
123O_o321,我也要🫴🏻,2023-12-10 00:21:25
Lost傲语,俺也要，俺也要,2023-12-09 21:42:59
山诺尼,《气    动   东    京》,2023-12-09 18:30:01
一gio人胆大,给我给我！,2023-12-09 17:19:35
辛满穗,才发现当初的评论区全是秀，现在的评论区不是分手就是高考,2023-12-09 16:10:11
-哇---塞-,我也要！！！！！！！！求求你啦,2023-12-09 11:29:03
KAMITSUKU,第一次听这个的时候才十多评论来着,2023-12-08 14:05:33
最为良,哼 不会输给任何人,2023-12-07 01:31:28
南夏190430,[怒][怒][怒],2023-12-07 00:06:30
DEDEDUI,看我头像，自取，点个赞不过分吧[奸笑],2023-12-06 23:45:31
ZHAILeWy,我也要，可以发我一份吗，谢谢啦,2023-12-06 23:27:50
hellllllllllllllllllllllllllo,我也要，谢谢[拜],2023-12-06 21:57:27
奎屲,两年半没看到了,2023-12-06 21:38:00
柳叶舠,我也要[大笑],2023-12-06 19:58:59
别睡太久不然会被反噬,然后你就成单亲家庭了,2023-12-06 15:52:40
CaulJohnson,发我一下谢谢,2023-12-06 08:43:57
孤单小寻,哥，想要，求,2023-12-06 01:38:12
葛薯,如果你喜欢这首曲子，那么你一定也喜欢，Tera-Xomu,2023-12-06 00:13:47
葛薯,EnV每首歌曲都好听,2023-12-06 00:08:46
这个人很懒连昵称都没有,2024来了,2023-12-05 21:44:44
愿君有望,我也要[大笑],2023-12-05 12:23:39
Dream丶微笑,我想要,2023-12-04 22:58:02
椰汁配西瓜wwn,《气   死   东   京》,2023-12-04 19:21:41
蔓延的枝条-水月,乐jpg[多多大笑][多多大笑][多多大笑],2023-12-02 21:31:47
十三号星期五丶,平行四边形？,2023-12-02 15:16:38
我的世界大神_MixV,我要挖钻石，我要挖钻石，我要挖钻石。石，我要挖钻石石石。……玩我的世界的时候听的歌。,2023-12-02 11:21:09
夜梦慵懒,求图噻[钟情],2023-12-02 10:48:08
_noAwo_,看MV,2023-12-02 07:44:41
御铭仙笙,我也要,2023-12-01 20:40:27
御铭仙笙,还有吗哥,2023-12-01 20:39:39
Stewie10526,好人一生平安，我也要，謝謝,2023-12-01 19:58:42
刹那1213,我也要,2023-12-01 14:57:41
nullsan,少™️用日语问东问西，这里是池袋駅西口（北）,2023-11-30 23:13:44
pigllet,和HANNARI这首特别特别像,2023-11-30 15:09:40
HELLO_GN,我也要[亲亲],2023-11-30 13:13:42
初世限时返场,当你2023年听到这首歌。！,2023-11-29 23:02:21
一座空城思旧人丶,我很负责的告诉你没有,2023-11-29 22:53:11
A16HyperUL,我也要[大笑],2023-11-29 21:24:50
_noAwo_,我涉猎的电音方面非常广，你可以来我主页看看,2023-11-29 20:30:12
_noAwo_,你可以听听JWoods的歌，中国人也在Outertone投过非常高质量的歌，再说了什么歌，歌名不必要说，优秀的创造人才值得表扬,2023-11-29 20:29:42
孤家寡人宇,明明太阳不大却感觉有点热,2023-11-29 10:19:32
张魁藏,芙芙也给我发一下,2023-11-29 08:51:23
不陈不冠希丶,2016年发射的子弹正中眉心,2023-11-28 23:39:47
桃桃白兰地_,原来的封面好看,2023-11-28 22:40:35
wang继龙,我也要[色],2023-11-28 22:22:25
我的世界大神_MixV,平行四边形，平行四边形，平行四边形，四边形，平行四边形，平行四边形，平行四边形形形…………平行识别平行四边形，平行四边形。,2023-11-28 21:34:28
我的世界大神_MixV,这条评论是114214条，！！！,2023-11-28 21:33:50
我的世界大神_MixV,战场真的跟游戏一样吗？Cf，英雄联盟这些游戏死了还能重来，你确定现实能吗？,2023-11-28 21:32:14
我的世界大神_MixV,现在10万。,2023-11-28 21:29:24
我的世界大神_MixV,你怎么？ 抓住了所有新品。,2023-11-28 21:26:39
我的世界大神_MixV,给作者默哀。,2023-11-28 21:23:37
我的世界大神_MixV,巛真。毛皮大衣”》,2023-11-28 21:22:01
我的世界大神_MixV,不管是哪一段，都是一样的,2023-11-28 21:19:44
叫我刘易阳,对好怀念,2023-11-27 20:19:46
LeeSin江,还是pandaTV的时候,2023-11-27 19:36:47
叫我刘易阳,第一次听是在Pdd直播间听到的,2023-11-27 15:15:43
叫我刘易阳,会想起2016年的事,2023-11-27 15:15:16
FateZerooo,我也要,2023-11-27 04:57:40
Smile凌风,就如名字所示：渐进由简单到复杂，有规律，鼓比较清脆明显；电子比较重旋律，bass声明显，编排较渐进比较简单,2023-11-26 17:50:35
天涯的繁华,我也要[流泪][流泪],2023-11-26 13:01:16
_noAwo_,中国人可以写出，只不过你没见过罢了,2023-11-26 12:30:00
银九猫燐,东，东东东京，新新新宿，涩涩涩谷，池带～站，原原原宿，秋秋秋，下北-泽沢，秋秋叶叶原世↓～田↑谷，成成成田…东京都都都……东京湾弯弯！,2023-11-26 11:15:07
银九猫燐,p站上一找大堆，我这都有几千张这样的，没什么可惜的,2023-11-26 11:13:44
龚毅仁Nathan,对的呢,2023-11-25 22:09:28
小张_-_-_-_-,封面原来就是打着油纸伞的妹子吧,2023-11-25 22:07:31
龚毅仁Nathan,热乎的评论,2023-11-25 21:34:37
渡渡学渣吧,我也要！,2023-11-25 21:32:07
龚毅仁Nathan,不错呦,2023-11-25 16:37:57
清丿晨彡,我也要,2023-11-25 12:08:55
沫伽0,渐进浩斯和电子浩斯区别是什么啊,2023-11-24 19:49:41
爱听歌的猴大爷,我也要,2023-11-24 19:23:47
一杯焦灼的烈酒,哪里都有你2023小子！,2023-11-24 17:45:39
我惹崽,妖刀姬和姑获鸟在我脑子里为了正义而战的场景油然而生,2023-11-24 16:40:53
skr爱喝可乐,求[多多可怜],2023-11-24 14:17:43
夏目笹舟,我也想要 还有吗[多多大哭],2023-11-24 08:39:18
练气六层巅峰,我也要,2023-11-23 22:49:48
练气六层巅峰,我也要 謝謝,2023-11-23 22:49:30
StarPlatinum73,兄弟发一份，求你[色],2023-11-23 10:51:45
secret_maple,我也要,2023-11-23 01:14:50
身体里流淌着柴油,怎么感觉节奏变慢了,2023-11-22 14:23:33
LdjGuy,封面换了，没有赛博佛祖感觉了,2023-11-22 07:00:59
与你在柳州看过的雪,我也要,2023-11-21 23:44:48
与你在柳州看过的雪,还是一样好听！,2023-11-21 23:43:34
发送文件,正好你也在听,2023-11-21 20:53:12
云村村民8140703559,兄弟我也要,2023-11-21 19:58:52
是贫穷让我们相遇,我也要,2023-11-21 19:02:49
小孙么么哒,我也要,2023-11-20 21:33:11
烨烨做新郎,我也要。,2023-11-20 20:19:43
你看到我的鸽子了吗,当年还是999+,2023-11-20 14:14:24
內涵得不止是段孑,馒头！,2023-11-20 07:31:55
离别时的思念,发我一下，谢谢😊,2023-11-19 23:27:21
菜囵先森的朋友,同求,2023-11-19 20:02:39
花青素a,找了六年啊[流泪],2023-11-19 16:58:23
蘑孤境,刚刚上首游戏王，十连就还出了两个四星礼装，然后到这首，再来个十连，前面惨不忍睹，就直接快点了，结果，瞧瞧，一闪而过的彩光，哇，金色彩光，2发唤符，2个十连，恩奇都(爱爱爱,2023-11-19 16:46:08
LL-包摸头的牢弟,自己从通关难度B，改成了S,2023-11-19 13:33:58
7k43_HXgQ,已知:AB=4，AC=2，D是BC中点，AD是整数，求AD 解:延长AD到E，使AD=DE ∵D是BC中点∴BD=DC 在△ACD和△BDE中AD=DE∠BDE=∠ADCBD=DC ∴△ACD≌△BDE∴AC=BE=2 ∵在△ABE中AB-BE<AE<AB+BE ∵AB=4即4-2<2AD<4+21<AD<3 ∴AD=2（doge）,2023-11-18 20:59:47
来给黄泉冲业绩,“为啥你老是听纯音乐，连歌词都没有”“嗯？有呀”“哪有啊”“在心里。”,2023-11-18 20:55:07
95后的老唐,植物大战僵尸屋顶音乐,2023-11-18 20:38:28
H_烟华,你是戳,2023-11-18 16:43:42
_lu小果_,哥[色],2023-11-18 16:09:29
Taris丶飞飞,我也要,2023-11-17 23:00:43
困了常态,我也要！！！,2023-11-17 14:28:05
Love_Firefly,+,2023-11-17 07:14:55
leggio,话说env 就像消失了一样 official 也没有了,2023-11-16 16:28:11
逆风NGC,Homo无处不在（悲）,2023-11-15 18:19:17
逆风NGC,属于是我接触比较早的日系电子了！回来打卡打卡！,2023-11-15 18:18:47
逆风NGC,啊！回来打卡！（）,2023-11-15 18:18:06
Duanghhh,我也要兄弟,2023-11-14 20:55:45
三生有幸_veyI,我也要[多多大笑][多多大笑],2023-11-14 20:44:06
我叫子路,兄弟啊,2023-11-14 19:30:26
Estafador-,想念以前的封面了,2023-11-14 13:22:19
Adya小啵,虽然现在edm还有像这样的proghouse式微了，千禧年左右出现的铁克诺再度成为电音新宠，但是未来肯定会再度流行的，毕竟流行是个轮回[大哭],2023-11-14 10:57:02
橙味沙士k,可以发我吗？谢谢,2023-11-13 23:49:55
重新的何,我也要,2023-11-13 20:19:02
毋忘李定國,哈佛谢谢,2023-11-13 12:25:58
竹墨葉_Inkbam,求一份，好人一生平安,2023-11-12 17:19:25
恋殇_绝恋倾城,求一份,2023-11-11 22:39:01
赫则依赖症,兄弟我也要[大笑],2023-11-11 19:41:28
SmznN,兄弟给我发一个,2023-11-11 15:04:53
幼儿园老大yo,i want it too[亲亲],2023-11-11 11:52:35
幼儿园老大yo,mp3里还有那个封面,2023-11-11 11:52:10
一只野生的饭碗,诸葛孔明九指琴魔已上线,2023-11-10 19:09:42
账号-己注销,发现封面没了,2023-11-10 18:48:51
煦日影伊,冲114514,2023-11-09 21:49:03
煦日影伊,冲114514,2023-11-09 21:48:56
夏天的冰淇淋_IdrC,加一我也要,2023-11-09 21:21:09
没圣机的我活不了一点,当我看见这个14.2万的时候，你能想到我有多震惊吗？,2023-11-09 20:05:48
双叶天下第一,我也想要,2023-11-09 17:55:17
Kurihara_Yukari,兄弟我也想要😭,2023-11-09 17:27:52
安南院,我也要，谢谢,2023-11-09 07:26:22
星默RX,确实，作者21年后就再没新歌了,2023-11-09 00:55:28
stupid92,他在活着的时候还笑的很安详，唯一动的时候可能就在死的时候了doge,2023-11-09 00:13:46
stupid92,核动东京（Doge）,2023-11-09 00:08:01
stupid92,同,2023-11-09 00:02:03
朝若春,不是，是因为这首歌之前的封面是一个少女在青色台阶上打伞，很美，没有啥梗[可爱],2023-11-08 18:00:39
企鹅熊带带北极,甚是怀念啊,2023-11-08 00:27:21
星河之上_qix2,[大笑][大笑][大笑],2023-11-07 19:02:34
若如初见zzztt,我也想要[憨笑],2023-11-07 08:27:55
李名扬_C0d1,我也想要[多多亲吻][多多亲吻][多多亲吻],2023-11-06 23:55:46
岁月如歌Sc,这是什么梗，有什么特别吗,2023-11-06 23:22:41
Kreisaliven,发我,2023-11-06 16:11:32
钢筋遇见混凝土,我也要[亲],2023-11-06 15:13:39
-西瓜船,打开我的头像，找到史诗歌单，希望您能有所收获，谢谢,2023-11-06 12:40:01
生活很甜充满期待,好像5年前就10万评论了,2023-11-05 22:06:07
卡男哥,没记错是我接触的第一首电音，那会刚高一，第二首是trip，从此电音路上一发不可收拾,2023-11-05 19:08:05
绮薙,老板发一份谢谢！,2023-11-05 17:46:04
花见礼雨,还是喜欢以前的专辑封面,2023-11-05 16:44:53
愿许星辰月_,不至于不至于，哈哈哈，说一声就行我都有发的,2023-11-05 16:42:58
-絢辻詞-,听到这首歌我就想起来当初是因为一个鬼畜(武林外传的你是不是饿滴慌)入坑的[大哭],2023-11-05 14:31:04
御坂14376号,我也要,2023-11-05 12:00:55
用户3863777905,波尔布特是吧[多多大笑],2023-11-05 10:35:33
happy221212,2021男生女生向前冲常规胜利时刻，2022男生女生向前冲年度总决赛定制音乐的原版,2023-11-05 08:03:43
韌寒宸,义父我也要,2023-11-04 23:34:29
A暗之Z,我也想要,2023-11-04 17:59:25
不主动就是不喜欢丶,兄弟我也要,2023-11-04 14:03:08
不会起昵称涅,争取早日114514[多多耍酷],2023-11-03 23:54:53
北街鹿隍,jio,2023-11-03 23:05:49
Aswesar,好听！怎么听都好听,2023-11-03 19:31:46
木可芷兰汀,成功填词,2023-11-03 19:02:33
稥Sir,好兄弟我也要,2023-11-03 17:56:28
身心散漫,我发我我,2023-11-03 17:31:37
葛薯,气蒸云梦泽，波撼东京城,2023-11-03 00:53:44
葛薯,气蒸云梦泽，波撼东京城,2023-11-03 00:51:40
煦日影伊,dr3有这歌我就听着怎么这么熟悉？[大哭][大哭],2023-11-03 00:14:17
清稚___,我也要.,2023-11-02 23:12:26
西湖-水,莫名想到了风船爆弹[大哭],2023-11-02 22:21:24
豳_L,各位帅哥美女，喜欢听节奏感强，电子音乐，车载的，运动的，想要嗨起来的音乐去我主页“蹦迪”“燃”“压迫感”“兴”歌单听听看呀！,2023-11-02 20:59:30
CR俺的GD,发我份,2023-11-02 20:55:42
安澜888,我也要,2023-11-02 06:45:13
墨迹天行,朋友我也想要啊啊啊啊啊,2023-11-01 18:53:34
CloudLYC,看我的歌单《Cadence》的封面，拿走不谢~,2023-11-01 14:08:41
我就想叫万籁寂静,刺客信条视频,2023-11-01 11:01:08
蓝俊sti,2023十一月了,2023-11-01 09:55:22
蓝俊sti,气动东京,2023-11-01 09:55:00
自许人世历百程,我也要,2023-10-31 16:27:48
夏鸽子_,2023.10.31回来考古,2023-10-31 15:48:21
CrowleyLin,大佬，求封面[流泪]感恩,2023-10-31 09:24:57
慕枫Muf,哥,2023-10-31 08:49:57
Woizhangyy,永远的头像,2023-10-30 16:14:20
DavidFMY,我在对节奏啊啊啊…还真对上了！,2023-10-29 20:27:58
喵丶爪爪,你是单身狗，你是单身狗，单身狗 ~~~,2023-10-29 14:48:10
角球飞到安菲尔德,我说我搜风动东京搜不到了,2023-10-28 20:14:24
东南亚荣誉地主,为什么中国人写不出这种曲子,2023-10-28 15:58:51
嚯嚯哒-,谢谢谢谢,2023-10-28 09:34:21
张张不一,你好，我也想要一份谢谢[拜],2023-10-27 22:59:25
過暀_,挺好 他比我还嗨[多多大笑],2023-10-27 18:39:36
氧化曾,yes,2023-10-27 16:36:33
全民公敌1804,是的2023我又听了,2023-10-27 15:00:02
小雪好喜欢喝百香果,看了武林外传鬼畜来的 哈哈哈,2023-10-27 12:04:33
听过王维的相思嗎丶,我也要,2023-10-27 11:42:05
Ariel-try,哇李代桃僵,2023-10-27 01:25:24
Minecraft_uDJj,动感东京,2023-10-26 22:43:15
Minecraft_uDJj,听电音要从娃娃抓起，让这份电音精神传承下去吧,2023-10-26 22:33:15
手残de潘森Q,都这么久了吗？,2023-10-26 21:42:12
夜空中不起眼的小石头,我也想要[大笑],2023-10-26 02:11:55
姜琎,还有吗，求图，谢谢,2023-10-25 21:50:03
過暀_,第一次听到的时候 刚生完孩子 一转眼 孩子都9岁了,2023-10-25 19:56:13
月境砷,已喜爱6年,2023-10-25 18:47:09
百冶应星,呜呜呜呜呜龙族,2023-10-24 21:08:12
百冶应星,好兄弟我也想要,2023-10-24 21:07:40
百冶应星,我也想要,2023-10-24 21:07:22
爱哭丶的雨,俺也要,2023-10-24 20:42:21
只喝冻柠茶,那个地方好像是台湾九份[多多可怜],2023-10-24 09:06:21
水墨9527,依然满脑子的证明平行四边形[大哭],2023-10-24 00:35:42
沐风橙风,发我发我,2023-10-23 16:49:35
奔走的啊暧_,好像是,2023-10-23 09:39:12
折坂芽衣,武林外传的鬼畜视频？,2023-10-23 05:12:50
马猴狗蛋,我也想要[多多大笑],2023-10-22 23:40:07
莱耶贝贝,多谢指路,2023-10-22 18:52:45
_-须臾呀-_,我也要,2023-10-22 15:53:03
穆可布,一样一样,2023-10-22 13:37:36
穆可布,大学时有不少喜欢的电音曲，唯独这首在我心中长青,2023-10-22 13:37:15
Aliyo_Werther,哥们给一份，球球了[流泪],2023-10-22 13:20:32
朝阳第一深情-f3,HXD 可以发我一份吗,2023-10-22 11:53:00
夏草红花,怀念[流泪],2023-10-22 10:59:04
云村村民321623766164627790292253,带着耳机把歌单从下往上听，流失的记忆和岁月随着音乐回来了[流泪],2023-10-21 23:46:53
月殇清瞳,果然是个人才,2023-10-21 14:37:17
念念唯安,我也,2023-10-20 23:31:41
稽徒,我也想要，谢谢各位了！,2023-10-20 16:15:13
奔走的啊暧_,不知道为什么听这首歌就会想起武林外传,2023-10-20 15:17:49
我是个蘑菇_不是鼓,助力114514,2023-10-20 11:35:59
元暮X,我也要,2023-10-20 10:04:30
元暮X,我也要,2023-10-20 10:04:23
MC鱿鱼党,我也要[大笑]谢谢,2023-10-19 21:18:24
了不起的你_RCur,求一下高清原封面啊，感激不尽～！,2023-10-19 19:43:28
言辞昼,加一,2023-10-19 18:19:32
緣分du,16年到23年足足七年它变成了10W[亲亲],2023-10-19 00:56:53
羽翼丶纯黑色的,我也要,2023-10-18 21:32:00
彡上白泽慧音彡,去过，东京确实热,2023-10-18 15:40:12
-樱霖-,我有原来的[西西奸笑],2023-10-18 15:00:16
困在乌云里-,我也想要,2023-10-18 10:18:08
棠熹微,还有我[亲亲],2023-10-18 09:59:54
棠熹微,还有我[亲亲],2023-10-18 09:59:39
摇摆人L,哥，我也要,2023-10-18 08:07:55
HDMAmbassador,hxd我也想要[流泪][流泪],2023-10-18 01:21:03
kuiban666,来一份,2023-10-18 00:27:51
简单_kk_z,好兄弟，来一份,2023-10-17 21:19:09
今早有酒今早醉,还是那个纸伞妹子封面好看,2023-10-17 20:43:49
飞一样的传说2003,+1兄弟[多多大笑],2023-10-17 19:05:06
陪伴是最长情的陪伴-,怎么特别像感觉自己萌萌哒的前奏,2023-10-17 15:27:20
理塘最強伝説猛虎丁一郎,我也要😍,2023-10-17 09:55:21
佣兵哥,封面怎么换了[多多大哭],2023-10-16 18:39:23
丿我爱音乐丿,我突然想起来，郎君啊，你是不是饿的慌,2023-10-16 14:14:28
账号永远不注销的我,2019年，小升初的时候听到这歌，苦苦找寻四年一直没有找到，直到这个普通的今天,2023-10-16 02:34:32
